Area,Bedrooms,Age,Price
1598,1,27,7406672
3416,6,14,18558000
2406,2,25,12205850
4490,5,11,24295816
4942,6,3,27247098
4196,7,4,22859378
4879,7,32,25692414
3076,3,31,15918894
2910,4,23,15115998
2081,3,24,10777765
1956,4,23,10142169
2299,2,23,11535260
655,1,5,3321603
2040,3,0,11393275
4615,6,20,25027723
3072,4,25,15867308
1953,2,2,10703751
4813,7,7,26308753
4842,8,10,26585639
985,1,5,4989906
2140,2,38,10816076
3381,6,29,17964493
1649,1,23,8499702
4318,7,24,23259010
2311,2,19,12118814
1310,3,29,6258286
4383,6,22,23730976
4433,7,17,23721027
2396,3,0,12909354
3089,3,2,16340921
1313,3,28,6955415
857,1,20,4465812
3795,4,13,20221933
3105,3,26,16399938
2295,4,26,11850113
4072,5,23,21690448
3049,4,2,16736470
3984,6,3,21806640
1303,1,2,7272228
3295,4,7,17492015
2007,3,29,10283081
1472,1,32,6939986
4326,5,37,22319512
2240,4,22,12048075
4122,6,23,22228918
1142,1,32,5076993
4990,8,20,27458849
3350,4,20,17753196
2638,4,14,13782551
3972,6,33,21046868
2419,4,18,12595097
1230,1,40,5476680
2240,4,19,11711954
2843,4,18,15511697
1235,2,5,6824616
1534,1,36,6917227
3801,4,3,20682858
3560,6,8,19975787
3469,6,9,19339099
4873,6,33,25392944
1940,1,33,8985588
4117,7,7,23048662
4954,6,13,26506224
1951,4,16,10834181
1533,3,17,8126013
616,1,0,3524811
3310,4,33,17495968
1466,2,29,7551674
4575,7,2,25154212
1306,1,39,5455929
3276,4,31,17130793
2391,2,10,12587193
1982,2,12,10591066
4076,6,34,21600136
1668,3,13,8973177
2625,3,30,13547722
4182,7,3,23372439
4752,8,33,25667468
1645,3,13,9066232
1053,2,3,5796324
1794,1,15,9235420
1905,2,4,10603623
1915,3,23,10323707
4033,5,29,21067174
4557,7,9,25020574
4026,5,32,20989463
963,2,40,4370425
989,2,31,4953953
2189,3,4,11623875
3729,4,31,19209343
1575,1,23,8045382
1869,2,0,9777586
4921,7,32,25777873
2346,2,18,11706466
4562,6,26,24057047
4940,6,17,26617697
3371,5,34,17230441
642,1,39,2085094
2810,4,31,14334846
3942,5,34,20761313
4049,5,4,22043579
806,1,8,3960380
2306,4,38,11799246
901,2,39,4319129
3368,4,2,18590178
4793,6,7,26298563
3124,5,3,17530473
973,1,35,4300429
1327,1,38,5700601
2088,4,26,11324318
4195,6,4,23185225
1552,3,10,8579301
2164,4,5,11598684
2287,2,36,11068207
1205,1,15,5972206
4550,7,7,24782104
2354,2,21,12341695
4670,7,0,25934826
2453,2,0,12874328
2099,4,31,11126370
1737,3,4,9431902
1503,3,2,8245910
1361,2,12,6781891
2923,5,3,16335374
4064,5,2,22543322
2609,4,18,14203486
3182,5,35,16553353
4108,7,12,22429746
2739,3,28,14190989
3266,6,26,17824466
1485,3,34,7591621
2644,3,36,13092064
2246,2,37,11338007
4771,6,27,25601898
2326,2,12,12130613
2727,5,0,15600957
1487,1,14,7587970
1397,2,25,6593799
2278,2,15,12027770
4294,7,37,23078344
716,2,20,3868369
4921,8,26,26265761
3370,5,21,17802901
1426,1,13,7155328
1227,1,31,5770974
3380,6,0,18613596
2699,5,17,14354221
3970,7,36,20935899
916,1,31,4385240
1241,1,12,6094700
1567,1,28,7506882
913,2,8,4833549
3002,5,31,16053161
2272,3,11,11899497
4350,6,2,24152707
1352,2,23,7028317
894,1,20,4077971
4624,7,6,25243628
862,2,35,3581230
4170,6,31,22371394
1645,3,1,9525422
4722,6,39,24710982
2811,5,10,15737845
4548,5,24,24116720
1859,3,38,9225706
1583,1,24,7382446
3223,5,13,17711528
2312,3,38,11335245
2345,2,25,11979261
2973,4,28,15322952
2239,2,24,11467751
1214,2,36,5837115
3111,4,26,15997567
2495,2,36,12075561
4025,5,33,21266836
1598,3,33,7785279
4513,7,39,24185920
3353,4,24,17489427
1693,3,23,9074045
2664,4,11,14739376
3517,4,16,18364717
3727,4,24,19545928
2590,4,31,13210827
2525,4,22,13039840
4563,8,17,24911736
1160,2,17,6116572
1232,1,9,6736845
4145,6,12,22333259
2655,4,7,14517129
2301,3,35,11846711
1789,2,23,8953875
3576,4,31,18757433
4577,6,40,24287404
2257,2,1,12465986
2256,2,14,11595449
1514,1,15,7463853
4304,5,14,23064232
1329,3,4,7278256
3132,5,14,16690426
4125,7,7,23133301
4529,5,12,24505097
4983,8,15,26995990
3427,5,3,18535884
1218,2,23,5845184
4314,6,24,23337425
2527,4,8,13726699
2252,2,30,11339764
4085,5,6,22001214
1976,3,34,9800885
2509,2,5,13593302
2851,5,0,15966228
954,1,24,4549852
2609,3,12,13897250
4466,5,23,23493248
4013,7,40,20921094
755,1,7,4210327
3614,4,12,19186539
1107,1,9,5862315
1989,3,21,10683290
1262,1,24,6332664
964,2,26,4371020
3338,6,15,18030250
3821,4,12,20229036
1405,2,11,7365181
2250,2,39,11091717
1541,3,3,8341014
1737,3,13,9113846
2154,3,34,10716886
4177,5,3,22774266
923,1,0,4629650
4983,7,14,27169703
4017,6,37,21362034
1986,3,39,9567742
2762,3,33,14347479
1436,3,23,7755548
3795,4,38,19184293
2792,4,11,14695627
3842,6,8,21326883
3563,5,23,18671839
1451,3,12,7445738
3646,6,24,19665614
3321,4,16,18020907
4355,5,27,23255487
4680,8,36,24674534
2872,4,10,15273901
726,2,28,3392392
2661,5,6,14970281
779,1,13,3549512
4388,7,6,24319026
945,1,23,4828381
1464,2,16,7553480
2699,4,20,14144574
2444,4,37,12154191
3852,4,13,20607096
2288,4,6,12212322
2046,3,7,10778099
4267,5,20,22494531
4456,6,30,23931101
1265,1,19,6622104
1671,1,32,7891025
3213,4,19,16987180
3562,4,18,18550592
1324,1,31,6167734
2869,3,34,14837355
4414,7,0,24699344
4737,8,12,26152085
2382,2,5,12881058
756,1,38,2848478
4211,5,32,22335323
1051,1,15,5420664
2511,3,7,13316236
2097,3,36,10125659
2305,4,14,12221341
1998,3,13,10921084
971,1,38,3801435
883,1,34,4022604
1526,2,23,7819653
1884,1,1,10290392
3766,4,24,19656444
1829,2,30,8802623
3662,6,17,19965438
2092,2,18,10485203
2079,3,1,11216644
1757,3,22,9432561
4403,7,8,24366535
3685,5,21,19874167
818,1,28,3973505
3852,5,7,21298189
3947,7,20,21609716
1106,2,18,5976165
4876,8,7,26998198
1752,3,25,8900172
3615,5,5,19880863
4824,6,18,26175339
2283,4,4,12437562
2560,2,35,12465364
1319,3,40,6000003
4444,5,3,24189130
2186,2,20,11165177
3667,5,6,20252723
2615,5,35,13338064
4631,6,17,24937460
2811,3,5,15479889
2179,4,29,11257614
1745,2,22,8985074
4994,8,33,26489709
1654,2,3,9322403
4633,6,16,24738987
2454,2,31,12582102
1876,1,8,9371316
2642,5,3,15043388
4945,8,29,26603713
4271,5,20,22605166
3130,5,6,17257782
1952,2,34,9233519
2336,3,6,12520663
3516,6,25,18584754
2910,4,20,15795347
4365,6,1,24234182
4164,5,26,22097607
3733,4,28,19725484
4357,6,40,22822826
2907,3,17,15273328
1647,1,28,8328849
1891,2,5,9734930
2770,3,16,14858510
4122,7,16,22469982
3971,7,25,21060831
612,1,8,3237361
2715,5,36,14321224
3951,5,15,21463488
2441,3,1,13462833
853,1,40,3089184
2833,4,3,15546734
4539,5,26,23728179
1998,4,19,11046115
2108,2,13,11068361
3747,5,7,20251232
4859,6,2,26198525
4100,7,21,22332521
4058,5,32,21575379
3176,4,31,16533166
2226,4,4,12626741
2404,3,7,12983079
2948,3,31,14787118
3956,6,30,20666700
2192,4,10,12139453
2649,4,12,14467905
1696,2,34,8220943
3693,6,14,19778294
4460,6,34,23260288
4656,7,35,24428153
1064,1,18,5464131
1678,1,9,8465973
3394,6,0,19032303
4927,8,38,26185108
3938,6,6,21774746
3649,4,26,19072276
2201,3,9,11813550
3281,5,12,18012015
2917,3,31,15289416
655,1,11,3450295
4655,6,1,25181210
2811,5,24,15176408
1929,1,9,9877143
2285,4,9,12111212
2621,3,29,13246331
795,1,8,3863200
4671,8,25,25491662
1625,1,38,7298288
2457,4,2,13239716
2637,5,6,14870823
1267,1,10,6554356
3587,5,8,19181164
3091,4,31,16072416
1448,2,16,7592727
1813,3,21,9317033
2534,4,16,13358538
3677,5,3,19770692
4721,8,30,25726829
1268,1,19,6038040
628,1,23,2583682
3274,5,15,17688871
2229,4,33,11782681
689,1,4,3302618
4053,5,5,21855297
1052,2,38,5039392
3997,6,10,21576767
637,1,14,3414742
3057,4,0,16500729
2554,3,14,13487977
1883,2,30,9363757
2864,3,27,14630328
2225,4,3,12634392
4211,5,14,22312993
4546,6,15,24878163
2482,3,31,12456754
3715,4,3,20100236
623,1,19,3226579
2727,3,24,14265952
3120,4,13,16681489
1322,1,35,6081034
2598,4,34,13336781
3609,4,10,19619537
781,1,22,3269894
959,1,21,4844860
3331,6,38,17274888
4891,7,27,26488858
1080,2,21,5419901
2012,3,36,10183599
2346,4,18,12914865
3588,5,26,19011348
2365,3,11,12523208
2497,4,3,14132241
3230,5,32,16572275
2170,3,26,11220037
3612,6,1,20178964
4790,6,19,25513896
2680,5,12,14823009
2319,3,33,11555876
606,1,28,2242177
1991,3,35,10356170
2945,5,22,16132077
3008,5,15,15968219
2380,3,17,12320809
1092,1,34,4617650
4795,6,40,25412546
915,2,35,4413406
3098,3,34,15604388
2037,4,40,9968394
2163,2,5,11394167
1360,3,4,7235992
4428,6,11,24343622
4546,7,39,24397644
3851,4,33,20081934
2913,4,32,15381674
1601,3,21,8506768
3868,6,22,21009494
2657,3,5,14434552
1905,2,40,8783777
4792,6,6,25879511
3220,5,5,17473706
1929,3,14,9997956
669,1,32,2640692
3943,6,38,20947477
3395,5,6,18637661
1324,3,10,7071536
1979,3,13,10734756
1665,3,30,8758767
4460,7,17,23909785
2612,5,28,13683192
1227,2,31,6008792
660,1,28,2753887
4116,5,19,22133541
898,1,32,3859188
2988,4,8,15896660
1172,1,39,5071590
2865,3,22,14777666
811,1,27,3394981
1318,3,31,6475534
4973,8,5,27692706
773,2,24,3368277
4617,7,3,25822997
2973,5,22,15937976
3518,4,7,18969386
2610,5,22,14383421
4465,5,4,24439079
3966,7,18,21705300
732,2,6,3951012
3531,4,32,18023411
2385,3,34,11892956
4725,7,10,25805902
2269,4,23,12323687
2219,2,22,11374248
3401,6,36,18130840
2347,4,7,12935151
2326,2,37,11029387
1213,2,39,5958188
1204,1,19,5967092
690,1,14,3421922
1350,2,21,6717628
1807,2,3,9511637
4167,6,25,22495599
1154,1,5,6259505
1127,2,15,5708619
1330,3,3,7371997
2494,3,29,12647873
3792,5,39,19340654
2359,2,26,11729733
4764,6,11,25938010
3934,5,17,21261550
4989,6,37,25915680
3089,5,38,16164271
3354,5,22,17997685
3118,5,37,16388970
2789,4,15,15108457
4726,6,11,25539258
3094,4,17,16078388
4018,7,38,20988366
4560,7,22,24576998
3196,4,30,16995566
4488,7,16,24142661
853,1,36,3200385
681,2,23,3493809
2980,5,18,15919680
3103,3,23,16158574
3652,5,22,19103543
4640,6,31,24216332
1725,1,7,8782847
765,1,31,3426622
1620,3,23,8727473
1743,2,28,8954201
4574,6,10,24536002
3705,6,33,19879072
3498,5,3,18934780
4572,7,8,24912147
2794,5,39,14820364
1111,2,9,5948052
1873,1,35,8586411
1883,2,1,10485287
4499,6,34,23738705
3277,6,13,18151398
3797,6,15,20654449
3130,4,34,16433390
3172,4,39,16573948
4100,6,7,22451920
753,2,39,2807106
3920,6,30,21191417
1817,2,9,9351733
1262,1,7,6906730
3205,4,1,17839704
988,1,12,5391097
603,1,22,2299615
2715,5,38,13795937
3980,7,18,21451358
4116,5,16,21623910
4952,8,39,26708651
4395,6,15,23573427
3962,6,36,21024878
3902,6,15,20931001
1946,2,36,9132797
1160,1,37,4961768
3687,4,21,19336383
4408,5,18,23144391
4883,6,26,25780725
1728,3,32,8460862
2578,4,11,13977536
4147,6,25,21899353
1245,1,39,5736387
3118,4,20,16150668
4491,7,35,23718008
620,1,39,2298769
3572,6,5,19848357
4042,5,8,21579812
3050,3,3,16035454
1903,3,13,10533778
971,1,40,4074694
4850,7,10,26784329
2520,4,6,13542996
4254,6,22,22943668
3132,3,1,17173360
4864,8,11,26608314
1514,2,6,7973221
4089,7,36,21854000
4293,7,1,24123942
2710,4,19,14448940
2986,3,31,15637170
2609,5,5,14541319
4610,7,31,24837935
3109,3,31,15897399
3626,6,21,19232461
3032,4,6,16227819
2984,4,25,15619123
4726,6,32,24986895
1867,1,25,9434508
1501,1,21,7162012
3755,5,9,20324859
1444,2,18,7219017
2203,4,30,11308345
838,2,31,3929504
650,2,2,3783768
1197,2,32,5590625
2442,3,21,12420461
4626,8,11,25681934
3965,7,31,21293698
1690,3,4,9503087
4889,7,16,26285779
4220,6,24,22936985
1829,2,29,8832943
4768,7,18,26151830
775,2,37,3182921
1803,1,15,9069028
1758,2,32,8332670
2387,2,10,12420895
1335,1,35,6428339
4771,8,14,25898264
2984,4,9,16394037
3784,5,24,19828560
4922,7,2,27229624
4329,6,18,23402043
3044,5,18,16432445
3409,6,22,18585567
2320,2,3,12470825
4892,8,21,26755955
4187,5,13,22629412
1542,1,6,8213649
2994,4,38,15634103
2005,2,14,10495467
3271,5,2,18185675
1502,2,15,7664038
1563,1,2,8646094
1452,2,28,6929325
3309,4,29,17053034
2211,2,33,10744444
4165,6,6,23182149
3418,6,27,18036841
2301,4,31,11567412
4540,7,0,24972652
2271,3,36,11153728
1932,3,17,10518300
3144,4,9,17125149
3732,5,0,20224939
4841,8,21,25947990
3629,4,23,18942801
3596,4,23,18870871
2270,3,11,12511285
1968,4,1,11298494
2335,3,23,11798937
2722,3,0,14747310
4942,8,40,26549751
4622,6,23,24544704
2017,4,2,11397954
2790,3,14,15120152
4834,8,40,25920993
1626,2,20,8572988
3734,4,12,19662308
2250,4,39,11170383
602,1,21,3085954
1039,2,16,5049046
1714,3,5,9378766
783,1,34,3169147
1895,3,6,10258040
3651,4,11,19757086
2772,5,40,14100335
1878,2,26,9627859
1510,3,32,7574745
1977,3,16,10070782
3312,6,38,17145400
4812,6,26,25508511
3164,5,2,17782520
2543,3,33,13043659
1783,2,7,9632834
3153,4,40,16194243
1051,1,9,5482353
1839,3,31,9217038
2976,3,4,15799362
1160,1,4,5742214
3856,4,27,20080191
3412,6,37,18265887
4897,8,17,26318733
3742,6,17,20031605
1984,2,34,9418805
2442,3,4,12850464
3254,6,31,16937827
4947,8,4,27143958
2389,4,26,12317193
3015,4,8,16389638
4155,5,1,22689791
3291,4,33,17120162
1688,3,3,8949744
4894,8,13,27038306
2190,3,18,11831528
4515,7,11,24917071
1836,1,12,9354979
2230,3,16,11622878
4861,7,5,26307965
2582,2,11,13477431
3956,6,33,21239867
2276,3,33,11395768
2373,3,4,13202172
4110,6,2,22643628
1205,1,36,5271524
3463,4,0,18858167
3376,4,29,17932387
4558,8,21,24946266
3329,4,22,17246726
3304,5,23,17849753
4092,5,33,21146580
1870,1,34,8630318
666,1,14,3063709
4107,6,12,22674409
2470,2,38,11823748
1716,1,11,8730370
3731,4,30,19105637
1567,1,0,8027826
4460,5,31,23579254
1327,2,1,7416177
3642,6,40,19432697
2481,4,27,13158778
4229,5,8,23211170
4906,8,34,26466543
4582,7,30,24699947
4549,7,25,24537829
3572,4,21,18872575
4654,7,14,25590332
3635,4,31,18755375
3377,4,12,18085054
2349,4,21,12270225
2095,3,12,11381172
2741,4,29,13985782
1378,2,12,7339781
1054,2,15,5673052
3450,5,32,17887490
2051,4,19,11173299
1847,1,27,9083331
673,2,10,3344982
1176,1,28,5251490
2274,4,16,11949237
3049,4,9,16534825
3931,5,10,21420587
603,1,19,2592577
762,1,25,3279214
4767,6,31,25256256
1116,1,1,5809374
1364,2,23,7238231
1236,2,40,5879295
1317,2,34,6310144
4534,7,39,23945129
4620,6,14,24655469
3506,5,10,19285266
1792,3,33,9203316
1694,1,31,7766358
923,1,0,4849408
2976,5,10,16206754
2370,4,7,13140293
849,1,14,3954938
985,2,38,4611154
840,2,29,3622626
2648,5,34,14139659
3114,5,26,16556162
778,1,5,3885309
2823,5,1,15702633
3926,7,29,21080715
813,2,16,4281007
3125,3,13,16818158
645,1,22,2783871
3989,5,36,20756908
710,2,39,3060173
3400,4,23,17842785
2093,2,19,10525881
4336,7,23,23125333
1867,2,38,8612013
951,2,30,4207081
971,2,40,4411736
1913,3,16,9811600
4648,6,24,24523654
4721,6,21,25062998
1763,2,12,9382002
938,1,18,4581622
676,1,22,3335792
4680,6,37,24557561
4021,5,28,21204593
4277,5,17,22674561
1403,1,8,7181771
4093,6,25,21795074
4755,6,29,25383599
2949,5,37,15575250
3196,4,22,17098704
2949,5,29,15903934
1841,3,21,9437278
1337,2,4,7590922
1119,1,17,5598589
4277,6,36,22458229
4903,7,28,25940506
2264,3,33,11116614
1397,2,4,7903408
1426,1,22,6701213
4815,7,3,26485943
2300,3,2,12823309
4735,7,35,25475744
4052,7,35,21619533
4854,8,27,26327106
3456,4,40,17616274
3234,4,31,16388564
3173,5,14,16985259
2205,2,37,10593445
4019,6,26,21064437
4254,7,15,23265002
2049,4,19,10591583
2171,3,35,11183128
2385,3,25,12610214
1441,2,8,7761484
2455,4,2,13765649
2255,4,5,12223058
734,2,25,3617232
1123,1,22,5137108
4234,5,8,23176130
4016,5,39,20703304
1247,1,9,6291913
4150,5,16,22340281
2320,3,20,11883070
4566,6,26,24045753
2753,5,15,15284631
2613,4,22,13655170
2369,2,38,11234276
1891,3,25,9728258
1348,2,27,6432769
1584,1,38,7157451
3766,4,7,20288373
3462,6,23,18566450
3833,4,36,19347783
2408,4,13,13376845
2954,5,9,16220640
2709,4,11,14524455
726,1,21,3469759
2356,4,22,12585135
2351,4,30,12401767
3259,4,29,16585778
4405,7,21,23482800
3225,3,29,16209712
4772,6,40,24786352
4943,6,29,26260590
2195,3,35,10905477
4001,7,30,21547430
3551,5,25,18452322
1518,3,35,7530556
4632,8,11,25827545
3933,6,4,21642946
627,1,22,2953330
2624,4,3,14641821
2399,4,29,12877580
1459,1,17,7365870
4388,6,40,22987571
4829,7,21,25892526
2038,3,29,10129040
2130,2,16,10918716
3155,5,13,17281290
4469,6,31,23582764
1322,2,11,6957077
3101,4,40,15513513
1798,3,39,8657225
1676,3,39,8396299
1413,2,37,6638842
2049,4,9,11154365
4541,5,37,23616947
637,1,18,2723013
4304,6,33,23091169
2978,3,21,15184550
4273,5,1,22909598
4019,7,24,22047390
1888,2,32,9256946
3436,4,32,18177611
3122,4,4,16603657
1520,3,27,7872678
1970,2,8,10140507
4096,6,21,21892857
4888,7,32,26023090
2824,5,25,14993232
1290,2,22,6732924
3767,5,35,19537313
1886,2,1,10584928
3636,5,10,19472904
3222,4,29,16403093
4296,7,23,23381190
4710,6,20,24947252
3222,4,34,16832766
683,1,26,3295445
1992,3,36,10225662
3307,6,9,18529929
1306,2,13,6486616
4740,8,27,25602842
2435,3,5,13282201
2842,5,9,15694161
4616,8,10,25435720
1445,3,35,7444596
3982,7,11,22002890
4029,5,37,20637351
3298,6,4,18252760
4655,7,20,25228748
2620,4,16,13921847
1909,2,22,9381883
2270,2,2,11883519
699,2,7,3522487
718,1,7,3781074
2393,2,14,12139393
1551,1,22,7661855
4349,6,30,22700424
1197,2,14,6080286
1687,1,16,8271797
4219,5,14,22818804
3762,6,24,20022382
2514,2,25,12793156
1763,1,23,8449266
3602,5,9,19293647
3856,5,5,20955788
2539,4,39,13022359
1757,3,3,9747425
1349,2,36,6759682
1469,2,35,7071725
3994,5,8,21789332
3476,6,23,19020875
1076,1,36,4639643
908,1,9,5059637
4726,8,33,25092262
2770,3,17,14312157
3643,6,6,20004842
4593,7,26,24461557
2779,5,29,14609057
2485,3,15,13211367
2917,5,21,15370014
3652,4,21,19292240
705,2,32,3054265
4602,8,0,25800132
1309,1,29,6169798
2305,2,27,11999247
3702,4,35,19368641
1131,1,4,5933818
3013,4,9,16452220
2771,3,11,14937045
3223,5,23,17118371
2314,2,1,12118432
2318,3,12,12412732
3824,4,2,20659373
4797,8,19,26119773
3473,4,26,17792164
1161,1,29,5728174
2872,5,13,15793485
2034,2,10,11054185
4309,5,22,23083003
3447,5,16,18650546
1523,2,21,7891708
3076,5,28,15906518
1213,2,31,5969993
1456,1,2,7937965
814,2,38,3145718
3107,3,15,16489214
1094,1,4,6030543
4273,7,28,22713061
2018,4,6,11272159
2957,4,30,15606684
2541,4,14,13686793
4227,6,5,22866092
4694,8,26,25110155
3936,7,28,21218537
3682,5,6,20040989
4459,5,33,23378514
1582,3,9,8264151
1592,2,34,7836821
2514,3,21,13277424
4613,7,19,24887301
3675,4,36,18560154
1893,1,31,9361467
2614,4,27,13757887
3076,5,33,16047728
1540,3,32,7675796
1318,1,24,6185950
4049,5,4,21859037
4626,8,25,25306219
2261,2,6,12131855
4521,5,20,23968523
3440,5,14,18567028
2306,3,30,12091916
2776,4,3,15562102
2191,2,15,11421235
4315,5,10,23241539
1434,3,12,7880288
3838,4,3,20582506
3234,3,12,17373652
2359,2,38,11177930
4645,8,11,25804055
4434,5,7,23580804
2643,5,15,14532474
3095,5,1,17013814
4495,5,25,23393413
646,1,34,2211124
1544,3,27,7630027
1873,2,0,10484591
1298,2,37,6034656
3607,4,33,18705007
4288,6,25,22978689
3063,5,40,15777346
1507,1,17,7932740
3405,6,34,17750210
4355,7,14,23506655
2302,3,28,11831849
2392,2,25,12291767
3893,4,7,21259503
2901,4,7,16133699
1123,1,24,5700431
3399,4,34,17323154
3463,6,29,18234229
3847,6,27,20597959
4470,6,21,23974104
3230,5,32,17150985
3978,5,15,21709680
2283,3,27,11532752
2664,5,13,14628576
3656,4,14,19273455
4080,7,38,21690608
1363,2,18,6974836
633,1,14,3045526
4629,8,5,25796953
4359,5,26,22982354
1394,2,18,7148546
2079,2,3,11118054
4038,5,22,21674175
4712,8,2,26474980
2411,3,23,12260957
2413,4,3,13684788
2504,4,39,12548851
1231,1,1,6343797
3737,6,16,20080722
1495,2,38,7363267
3617,6,34,18859281
3451,4,11,18263391
1147,2,7,6494351
4977,8,17,26784348
637,1,23,2596983
857,1,17,3967874
2939,4,17,15814449
1623,3,25,8713091
4919,7,8,26853863
3856,4,28,20433462
4377,5,34,23020285
771,1,10,4107614
3408,4,39,17790210
3941,6,25,21228899
3705,5,7,20325784
757,1,18,3679288
1985,2,10,10291654
4842,8,28,26167839
4061,7,14,22455320
4826,6,25,25809441
1696,1,13,8403921
3579,5,4,19668031
641,1,7,3323006
2383,2,24,12016516
2186,4,29,11543087
1090,2,22,5073457
4445,7,3,24848174
849,2,40,3868535
2711,5,4,15019239
4648,6,9,24918232
4049,7,12,22419359
1409,3,0,7763225
1594,1,10,8170355
1324,3,20,7088153
1923,3,14,10339214
1420,3,23,7541207
2740,4,29,14400804
2825,3,30,14216687
1259,2,28,6418001
4754,6,21,25057257
4384,6,14,23472726
680,2,34,2638314
3165,5,14,17402652
4458,5,17,23422553
1574,3,12,8842880
2509,3,29,12732825
3979,6,13,21659613
3624,4,3,19984090
3408,6,15,18789722
906,1,2,4751834
3340,6,0,18584325
4317,5,36,22235655
2326,2,20,12147646
4225,6,20,22908595
3520,6,4,19241988
1222,1,32,5635492
1857,3,2,10034214
3560,5,10,18960719
756,1,5,3957905
782,1,32,2962794
1309,2,25,6184705
3911,7,16,21686624
1573,1,5,8540459
2852,5,2,15680395
1663,3,9,8767874
2930,3,31,15073969
1249,1,32,5651420
4085,7,16,22598838
1787,2,6,9554248
2352,4,6,12550058
3030,4,22,15976740
2774,5,11,14997377
2045,3,23,10467481
3251,5,5,18195437
1271,1,21,6108792
3625,6,19,19393245
2129,3,9,11480797
1526,3,15,7894581
4909,7,35,26210478
2247,3,36,11477059
4720,7,7,25537272
1342,2,30,6187723
1609,2,27,8066622
1759,2,20,9350464
4454,7,12,24464730
2049,4,6,11535886
4509,7,31,24340452
2632,4,39,13374122
674,2,17,3777145
2433,3,18,12825009
3719,6,25,19549145
1536,2,19,7462552
3718,5,27,19415883
1856,1,17,9396820
1636,3,28,8551604
1527,2,7,8515380
2750,3,1,15162783
1212,1,28,5940138
4007,7,0,21983358
2306,4,5,12979433
4095,5,31,21631262
4096,5,2,22376732
2651,5,22,14143954
2818,3,27,14697252
2130,2,33,10196525
1699,3,3,9280935
1751,3,6,9481231
1060,2,1,5627651
4366,6,32,22881125
4903,6,27,25699235
1868,3,33,9109834
2396,2,29,12303928
2950,5,33,15111946
4657,6,0,25433619
3995,7,14,21996602
3114,4,22,16217507
2766,5,12,15060315
4685,7,0,25891188
2737,3,5,14732739
775,1,23,3418287
2652,5,12,14333431
4857,8,17,26231006
3069,5,20,16491287
2360,3,35,11541870
4361,6,23,22977894
3422,6,39,18133043
3874,6,21,21125233
4241,5,5,23089477
3571,4,18,18968874
4070,5,6,21863053
2056,4,24,10875677
3389,4,27,17392728
3975,6,3,21592317
2176,2,24,10882045
3801,4,12,19936939
2867,5,8,15436473
664,1,14,3253369
4950,8,37,26617950
1355,3,36,6401272
4444,7,31,23689788
4185,7,0,23586190
3732,4,12,20286467
1792,1,36,8693697
1333,2,10,6754912
3318,6,21,17937921
2767,4,2,15526219
1761,1,33,8315057
3485,4,11,18839026
1943,1,32,9363829
2690,4,7,14531916
1414,3,12,7848556
2760,4,27,14624483
3348,6,1,18830770
2934,3,34,14818125
2440,3,2,13285477
3079,3,35,15256312
2184,2,28,10884360
